Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Sales Per Unit,Original Unit Price,Lead Time
2022-09-19,2022-09-24,Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Furniture,Chairs,98.392,1,0.2,-11.069100000000006,98.392,122.99,5 days
2023-03-24,2023-03-30,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,11.05,5,0.0,2.9835000000000003,2.21,2.21,6 days
2021-12-04,2021-12-09,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Appliances,7.78,2,0.0,2.0228,3.89,3.89,5 days
2023-08-30,2023-09-04,Standard Class,Consumer,United States,Monroe,Louisiana,71203,South,Technology,Accessories,659.9,2,0.0,217.76699999999994,329.95,329.95,5 days
2021-10-03,2021-10-05,First Class,Consumer,United States,Cincinnati,Ohio,45231,East,Technology,Accessories,53.040000000000006,3,0.2,-4.640999999999998,17.680000000000003,22.1,2 days
2023-08-17,2023-08-21,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,843.9,2,0.0,371.31600000000003,421.95,421.95,4 days
2023-08-17,2023-08-21,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Technology,Accessories,1496.16,9,0.0,224.42400000000006,166.24,166.24,4 days
2022-01-31,2022-02-05,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,117.96,2,0.0,5.897999999999996,58.98,58.98,5 days
2022-08-22,2022-08-26,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,21.299999999999997,5,0.0,8.733,4.26,4.26,4 days
2022-08-22,2022-08-26,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Appliances,1040.8,5,0.0,281.0160000000001,208.16,208.16,4 days
2022-08-22,2022-08-26,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,29.339999999999996,6,0.0,7.9218,4.89,4.89,4 days
2023-06-29,2023-07-03,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,19.52,2,0.2,5.368000000000001,9.76,12.2,4 days
2021-09-16,2021-09-19,First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,443.92,4,0.0,8.8784,110.98,110.98,3 days
2022-09-24,2022-09-29,Standard Class,Corporate,United States,La Crosse,Wisconsin,54601,Central,Technology,Accessories,499.95,5,0.0,174.9825,99.99,99.99,5 days
2022-09-24,2022-09-29,Standard Class,Corporate,United States,La Crosse,Wisconsin,54601,Central,Office Supplies,Art,3.04,1,0.0,1.0335999999999999,3.04,3.04,5 days
2022-09-24,2022-09-29,Standard Class,Corporate,United States,La Crosse,Wisconsin,54601,Central,Furniture,Chairs,201.96,2,0.0,50.49000000000001,100.98,100.98,5 days
2022-09-24,2022-09-29,Standard Class,Corporate,United States,La Crosse,Wisconsin,54601,Central,Furniture,Furnishings,68.64,11,0.0,17.160000000000004,6.24,6.24,5 days
2022-10-23,2022-10-27,Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,100.0,4,0.0,21.0,25.0,25.0,4 days
2022-10-23,2022-10-27,Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,359.98,2,0.0,21.598799999999983,179.99,179.99,4 days
2020-09-27,2020-09-29,Second Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Furnishings,6.16,2,0.0,2.9568,3.08,3.08,2 days
2020-09-27,2020-09-29,Second Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Tables,2348.82,9,0.0,399.29939999999976,260.98,260.98,2 days
2023-06-25,2023-06-30,Standard Class,Corporate,United States,Miami,Florida,33180,South,Office Supplies,Labels,13.872000000000002,6,0.2,4.681800000000001,2.3120000000000003,2.89,5 days
2023-06-25,2023-06-30,Standard Class,Corporate,United States,Miami,Florida,33180,South,Furniture,Chairs,273.552,3,0.2,-13.677599999999998,91.18400000000001,113.98,5 days
2022-08-20,2022-08-22,Second Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,815.2919999999999,9,0.4,-339.7050000000001,90.588,150.98,2 days
2020-02-10,2020-02-14,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Technology,Accessories,234.45000000000002,3,0.0,103.15800000000003,78.15,78.15,4 days
2020-02-10,2020-02-14,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Furniture,Tables,1256.22,6,0.0,75.37319999999994,209.37,209.37,4 days
2020-02-10,2020-02-14,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Binders,17.46,2,0.0,8.206199999999999,8.73,8.73,4 days
2022-09-22,2022-09-27,Second Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,10.528,7,0.2,3.6847999999999987,1.504,1.88,5 days
2021-12-03,2021-12-04,First Class,Home Office,United States,Ann Arbor,Michigan,48104,Central,Office Supplies,Binders,152.79999999999998,5,0.0,76.39999999999999,30.559999999999995,30.559999999999995,1 days
2023-09-02,2023-09-07,Standard Class,Home Office,United States,La Mesa,California,91941,West,Office Supplies,Binders,82.56,5,0.2,28.896,16.512,20.64,5 days
2023-09-02,2023-09-07,Standard Class,Home Office,United States,La Mesa,California,91941,West,Technology,Accessories,284.96999999999997,3,0.0,85.49099999999996,94.99,94.99,5 days
2023-03-25,2023-04-01,Standard Class,Corporate,United States,Dearborn,Michigan,48126,Central,Furniture,Furnishings,60.84,3,0.0,23.1192,20.28,20.28,7 days
2020-12-19,2020-12-25,Standard Class,Consumer,United States,San Diego,California,92024,West,Furniture,Chairs,1325.76,6,0.2,149.1479999999999,220.96,276.2,6 days
2020-12-19,2020-12-25,Standard Class,Consumer,United States,San Diego,California,92024,West,Furniture,Chairs,572.1600000000001,3,0.2,35.75999999999996,190.72000000000003,238.40000000000003,6 days
2020-09-21,2020-09-26,Standard Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Paper,28.8,9,0.2,10.080000000000002,3.2,4.0,5 days
2023-04-01,2023-04-04,First Class,Home Office,United States,Meriden,Connecticut,6450,East,Office Supplies,Art,11.12,4,0.0,2.8911999999999995,2.78,2.78,3 days
2022-03-31,2022-04-04,Second Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,7.04,4,0.0,3.0976000000000004,1.76,1.76,4 days
2021-05-13,2021-05-18,Second Class,Corporate,United States,Roswell,Georgia,30076,South,Office Supplies,Envelopes,17.94,3,0.0,8.790600000000001,5.98,5.98,5 days
2023-03-22,2023-03-25,First Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Binders,34.76,5,0.2,11.296999999999999,6.952,8.69,3 days
2023-04-13,2023-04-18,Standard Class,Corporate,United States,Morristown,New Jersey,7960,East,Furniture,Furnishings,74.45,5,0.0,20.1015,14.89,14.89,5 days
2021-01-02,2021-01-07,Standard Class,Corporate,United States,Alexandria,Virginia,22304,South,Furniture,Furnishings,192.22,14,0.0,69.1992,13.73,13.73,5 days
2023-11-01,2023-11-06,Standard Class,Consumer,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,19.44,3,0.0,9.3312,6.48,6.48,5 days
2023-07-16,2023-07-18,Second Class,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Paper,32.400000000000006,5,0.0,15.552000000000001,6.480000000000001,6.480000000000001,2 days
2023-07-16,2023-07-18,Second Class,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Envelopes,57.9,5,0.0,28.95,11.58,11.58,2 days
2023-07-16,2023-07-18,Second Class,Corporate,United States,Apple Valley,California,92307,West,Office Supplies,Storage,10.56,2,0.0,0.0,5.28,5.28,2 days
2023-07-16,2023-07-18,Second Class,Corporate,United States,Apple Valley,California,92307,West,Furniture,Bookcases,1194.165,5,0.15,210.73499999999993,238.833,280.98,2 days
2023-10-05,2023-10-10,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,40.99,1,0.0,20.0851,40.99,40.99,5 days
2020-11-02,2020-11-09,Standard Class,Corporate,United States,Long Beach,California,90805,West,Office Supplies,Art,2.94,1,0.0,0.7938000000000001,2.94,2.94,7 days
2022-12-17,2022-12-20,First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Binders,45.24000000000001,4,0.7,-30.159999999999997,11.310000000000002,37.7,3 days
2022-12-17,2022-12-20,First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Art,18.688,4,0.2,2.3359999999999994,4.672,5.839999999999999,3 days
2022-12-17,2022-12-20,First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Paper,11.648000000000001,2,0.2,3.785599999999999,5.824000000000001,7.28,3 days
2022-12-17,2022-12-20,First Class,Home Office,United States,Salem,Oregon,97301,West,Technology,Accessories,112.77600000000001,3,0.2,-8.458199999999998,37.592000000000006,46.99,3 days
2022-12-17,2022-12-20,First Class,Home Office,United States,Salem,Oregon,97301,West,Furniture,Tables,377.45,5,0.5,-264.21500000000003,75.49,150.98,3 days
2022-12-17,2022-12-20,First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Labels,15.936000000000002,4,0.2,5.1792,3.9840000000000004,4.98,3 days
2022-12-17,2022-12-20,First Class,Home Office,United States,Salem,Oregon,97301,West,Technology,Phones,28.68,3,0.2,-7.17,9.56,11.95,3 days
2022-09-23,2022-09-30,Standard Class,Home Office,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,21.44,2,0.2,7.503999999999999,10.72,13.4,7 days
2022-09-23,2022-09-30,Standard Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,511.05600000000004,9,0.2,-95.82300000000008,56.784000000000006,70.98,7 days
2022-07-20,2022-07-20,Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Art,18.656000000000002,2,0.2,1.3992000000000013,9.328000000000001,11.66,0 days
2022-07-20,2022-07-20,Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Binders,11.088000000000003,7,0.7,-8.1312,1.5840000000000003,5.28,0 days
2022-07-20,2022-07-20,Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Storage,66.688,1,0.2,4.168000000000003,66.688,83.36,0 days
2022-07-20,2022-07-20,Same Day,Corporate,United States,Newark,Ohio,43055,East,Office Supplies,Storage,99.488,2,0.2,8.705200000000005,49.744,62.18,0 days
2022-06-10,2022-06-14,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Labels,14.62,2,0.0,6.8713999999999995,7.31,7.31,4 days
2022-06-10,2022-06-14,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,53.984,14,0.2,17.544800000000002,3.8560000000000003,4.82,4 days
2022-06-10,2022-06-14,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,389.97,3,0.0,132.58980000000003,129.99,129.99,4 days
2021-06-07,2021-06-09,Second Class,Consumer,United States,Pocatello,Idaho,83201,West,Furniture,Furnishings,355.36,4,0.0,92.39359999999999,88.84,88.84,2 days
2021-06-07,2021-06-09,Second Class,Consumer,United States,Pocatello,Idaho,83201,West,Technology,Phones,140.376,3,0.2,8.773500000000006,46.792,58.49,2 days
2023-10-26,2023-11-02,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Envelopes,15.840000000000002,2,0.2,5.543999999999999,7.920000000000001,9.9,7 days
2023-10-26,2023-11-02,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,8.448,2,0.2,2.6399999999999997,4.224,5.28,7 days
2022-01-20,2022-01-25,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,12.96,2,0.0,6.2208000000000006,6.48,6.48,5 days
2020-05-26,2020-05-31,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Phones,57.40800000000001,6,0.2,5.740800000000002,9.568000000000001,11.96,5 days
2020-05-26,2020-05-31,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,27.6,4,0.0,2.2079999999999984,6.9,6.9,5 days
2020-12-27,2021-01-03,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,38.976,3,0.6,-50.66879999999999,12.991999999999999,32.48,7 days
2022-07-27,2022-08-02,Standard Class,Home Office,United States,Holland,Michigan,49423,Central,Office Supplies,Fasteners,20.439999999999998,7,0.0,9.197999999999999,2.9199999999999995,2.9199999999999995,6 days
2022-07-27,2022-08-02,Standard Class,Home Office,United States,Holland,Michigan,49423,Central,Office Supplies,Paper,109.92,2,0.0,53.8608,54.96,54.96,6 days
2022-09-23,2022-09-29,Standard Class,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,Office Supplies,Binders,6.38,1,0.0,2.9347999999999996,6.38,6.38,6 days
2022-09-23,2022-09-29,Standard Class,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,Office Supplies,Paper,6.48,1,0.0,3.1104000000000003,6.48,6.48,6 days
2020-03-31,2020-04-06,Standard Class,Consumer,United States,Athens,Georgia,30605,South,Office Supplies,Paper,15.84,3,0.0,7.128,5.28,5.28,6 days
2020-03-31,2020-04-06,Standard Class,Consumer,United States,Athens,Georgia,30605,South,Technology,Phones,1049.93,7,0.0,293.98040000000003,149.99,149.99,6 days
2020-03-31,2020-04-06,Standard Class,Consumer,United States,Athens,Georgia,30605,South,Office Supplies,Appliances,154.9,5,0.0,40.274,30.98,30.98,6 days
2021-11-03,2021-11-03,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,98.352,3,0.2,35.65259999999999,32.784,40.98,0 days
2020-07-26,2020-07-26,Same Day,Consumer,United States,Apopka,Florida,32712,South,Office Supplies,Fasteners,14.320000000000002,5,0.2,5.191000000000001,2.8640000000000003,3.58,0 days
2020-07-26,2020-07-26,Same Day,Consumer,United States,Apopka,Florida,32712,South,Furniture,Furnishings,129.888,6,0.2,12.98879999999999,21.648,27.06,0 days
2020-07-26,2020-07-26,Same Day,Consumer,United States,Apopka,Florida,32712,South,Office Supplies,Envelopes,48.944,7,0.2,16.5186,6.992,8.74,0 days
2021-12-24,2021-12-29,Standard Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Chairs,275.058,3,0.3,-90.3762,91.68599999999999,130.98,5 days
2021-12-08,2021-12-14,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,27.36,9,0.0,9.302399999999999,3.04,3.04,6 days
2021-12-08,2021-12-14,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Paper,44.75,5,0.0,20.584999999999994,8.95,8.95,6 days
2021-12-08,2021-12-14,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East,Technology,Phones,134.99,1,0.0,36.4473,134.99,134.99,6 days
2021-12-08,2021-12-14,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East,Office Supplies,Paper,26.400000000000002,5,0.0,12.672,5.28,5.28,6 days
2021-12-08,2021-12-14,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East,Furniture,Chairs,542.9399999999999,3,0.0,141.1644,180.98,180.98,6 days
2022-05-04,2022-05-06,Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Tables,71.08800000000001,2,0.2,-1.777200000000004,35.544000000000004,44.43,2 days
2023-10-13,2023-10-17,Standard Class,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,27.395999999999997,9,0.8,-42.46380000000002,3.0439999999999996,15.22,4 days
2023-10-13,2023-10-17,Standard Class,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,13.455999999999998,1,0.8,-23.54800000000001,13.455999999999998,67.28,4 days
2022-11-04,2022-11-04,Same Day,Consumer,United States,Laredo,Texas,78041,Central,Office Supplies,Labels,11.840000000000002,1,0.2,4.4399999999999995,11.840000000000002,14.8,0 days
2023-11-02,2023-11-07,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,35.88,6,0.0,17.581200000000003,5.98,5.98,5 days
2022-11-23,2022-11-25,First Class,Home Office,United States,Cleveland,Ohio,44105,East,Office Supplies,Envelopes,40.752,3,0.2,15.281999999999998,13.584000000000001,16.98,2 days
2022-11-23,2022-11-25,First Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Accessories,139.96000000000004,5,0.2,-22.743500000000004,27.992000000000008,34.99000000000001,2 days
2020-12-12,2020-12-19,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Office Supplies,Art,2.624,1,0.2,0.2951999999999996,2.624,3.28,7 days
2020-12-12,2020-12-19,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Furniture,Tables,136.53,1,0.4,-52.33650000000003,136.53,227.55,7 days
2020-12-12,2020-12-19,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Technology,Accessories,263.96,1,0.2,42.893499999999975,263.96,329.94999999999993,7 days
2020-11-01,2020-11-06,Standard Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Supplies,11.64,3,0.0,3.3755999999999986,3.8800000000000003,3.8800000000000003,5 days
2023-09-21,2023-09-24,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,40.176,3,0.2,14.563799999999997,13.392000000000001,16.740000000000002,3 days
2021-05-06,2021-05-13,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,79.44,3,0.0,30.1872,26.48,26.48,7 days
2021-05-06,2021-05-13,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Supplies,357.93,3,0.0,7.158600000000007,119.31,119.31,7 days
2021-05-06,2021-05-13,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,127.76400000000001,2,0.1,21.294000000000008,63.882000000000005,70.98,7 days
2021-05-06,2021-05-13,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Copiers,2799.944,7,0.2,1014.9797,399.992,499.99,7 days
2021-05-06,2021-05-13,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,19.44,3,0.0,9.3312,6.48,6.48,7 days
2023-07-30,2023-07-30,Same Day,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Phones,36.792,1,0.2,4.139099999999999,36.792,45.99,0 days
2020-02-28,2020-03-03,Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,5.9399999999999995,3,0.0,1.6038,1.9799999999999998,1.9799999999999998,4 days
2023-09-24,2023-09-28,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Storage,177.54999999999998,5,0.0,47.938500000000005,35.51,35.51,4 days
2021-10-07,2021-10-10,Second Class,Corporate,United States,Ann Arbor,Michigan,48104,Central,Technology,Accessories,619.9499999999999,5,0.0,111.59099999999995,123.98999999999998,123.98999999999998,3 days
2021-10-07,2021-10-10,Second Class,Corporate,United States,Ann Arbor,Michigan,48104,Central,Technology,Phones,29.160000000000004,3,0.0,8.456399999999999,9.72,9.72,3 days
2021-10-07,2021-10-10,Second Class,Corporate,United States,Ann Arbor,Michigan,48104,Central,Office Supplies,Envelopes,57.959999999999994,7,0.0,27.241199999999996,8.28,8.28,3 days
2021-10-07,2021-10-10,Second Class,Corporate,United States,Ann Arbor,Michigan,48104,Central,Office Supplies,Appliances,29.403,3,0.1,5.227200000000001,9.801,10.89,3 days
2023-03-28,2023-04-01,Second Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Storage,81.4,5,0.0,21.164000000000005,16.28,16.28,4 days
2021-11-12,2021-11-15,First Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Fasteners,8.72,5,0.2,2.289000000000001,1.7440000000000002,2.18,3 days
2021-11-12,2021-11-15,First Class,Corporate,United States,Springfield,Oregon,97477,West,Technology,Accessories,91.17600000000002,3,0.2,4.558799999999994,30.392000000000007,37.99000000000001,3 days
2021-11-12,2021-11-15,First Class,Corporate,United States,Springfield,Oregon,97477,West,Technology,Accessories,159.96800000000002,4,0.2,29.993999999999986,39.992000000000004,49.99,3 days
2022-09-25,2022-09-29,Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,12.96,2,0.0,6.2208000000000006,6.48,6.48,4 days
2020-09-20,2020-09-25,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,331.536,3,0.2,-82.884,110.512,138.14,5 days
2021-09-23,2021-09-25,First Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,899.91,9,0.0,395.96040000000005,99.99,99.99,2 days
2021-05-02,2021-05-06,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Technology,Phones,946.344,7,0.2,118.29299999999989,135.192,168.99,4 days
2023-12-07,2023-12-12,Standard Class,Consumer,United States,Madison,Wisconsin,53711,Central,Technology,Accessories,178.10999999999999,3,0.0,32.059799999999996,59.37,59.37,5 days
2023-12-07,2023-12-12,Standard Class,Consumer,United States,Madison,Wisconsin,53711,Central,Office Supplies,Appliances,1089.75,3,0.0,305.1300000000001,363.25,363.25,5 days
2023-12-07,2023-12-12,Standard Class,Consumer,United States,Madison,Wisconsin,53711,Central,Office Supplies,Labels,61.06,2,0.0,28.087600000000002,30.53,30.53,5 days
2023-12-07,2023-12-12,Standard Class,Consumer,United States,Madison,Wisconsin,53711,Central,Furniture,Bookcases,459.92,4,0.0,41.392799999999966,114.98,114.98,5 days
2023-12-07,2023-12-12,Standard Class,Consumer,United States,Madison,Wisconsin,53711,Central,Office Supplies,Paper,27.52,4,0.0,12.659199999999998,6.88,6.88,5 days
2023-06-28,2023-07-01,First Class,Corporate,United States,Milford,Connecticut,6460,East,Furniture,Bookcases,638.82,9,0.0,185.25779999999997,70.98,70.98,3 days
2023-06-28,2023-07-01,First Class,Corporate,United States,Milford,Connecticut,6460,East,Office Supplies,Supplies,30.69,3,0.0,7.979400000000002,10.23,10.23,3 days
2023-06-28,2023-07-01,First Class,Corporate,United States,Milford,Connecticut,6460,East,Furniture,Furnishings,25.16,2,0.0,8.554399999999998,12.58,12.58,3 days
2020-06-27,2020-07-01,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,13.919999999999998,3,0.2,4.872000000000001,4.64,5.799999999999999,4 days
2020-01-19,2020-01-24,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,19.36,2,0.0,9.2928,9.68,9.68,5 days
2020-01-19,2020-01-24,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,19.3,2,0.0,5.789999999999999,9.65,9.65,5 days
2022-12-30,2023-01-05,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,38.376000000000005,3,0.2,13.4316,12.792000000000002,15.990000000000002,6 days
2023-03-27,2023-03-30,First Class,Corporate,United States,Fairfield,California,94533,West,Office Supplies,Paper,12.96,2,0.0,6.3504000000000005,6.48,6.48,3 days
2023-03-27,2023-03-30,First Class,Corporate,United States,Fairfield,California,94533,West,Furniture,Furnishings,26.48,1,0.0,10.0624,26.48,26.48,3 days
2023-03-27,2023-03-30,First Class,Corporate,United States,Fairfield,California,94533,West,Technology,Machines,532.72,2,0.2,53.27199999999999,266.36,332.95,3 days
2023-03-27,2023-03-30,First Class,Corporate,United States,Fairfield,California,94533,West,Office Supplies,Paper,26.72,4,0.0,12.8256,6.68,6.68,3 days
2023-03-27,2023-03-30,First Class,Corporate,United States,Fairfield,California,94533,West,Office Supplies,Paper,20.04,3,0.0,9.6192,6.68,6.68,3 days
2023-03-27,2023-03-30,First Class,Corporate,United States,Fairfield,California,94533,West,Office Supplies,Storage,795.48,7,0.0,7.954799999999963,113.64,113.64,3 days
2023-03-27,2023-03-30,First Class,Corporate,United States,Fairfield,California,94533,West,Furniture,Furnishings,21.560000000000002,7,0.0,6.899199999999999,3.0800000000000005,3.0800000000000005,3 days
2022-12-07,2022-12-11,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Phones,249.58400000000003,2,0.2,31.197999999999986,124.79200000000002,155.99,4 days
2022-12-07,2022-12-11,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Accessories,68.112,3,0.2,17.879399999999997,22.703999999999997,28.379999999999995,4 days
2022-12-07,2022-12-11,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Accessories,16.560000000000002,3,0.2,-2.4840000000000018,5.5200000000000005,6.9,4 days
2023-11-17,2023-11-21,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Technology,Phones,74.95,5,0.0,36.725500000000004,14.99,14.99,4 days
2020-05-28,2020-06-03,Standard Class,Consumer,United States,Buffalo Grove,Illinois,60089,Central,Furniture,Tables,355.455,3,0.5,-184.83660000000003,118.485,236.97,6 days
2022-01-20,2022-01-26,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,44.400000000000006,3,0.0,22.200000000000003,14.800000000000002,14.800000000000002,6 days
2022-01-20,2022-01-26,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Labels,20.65,5,0.0,9.498999999999999,4.13,4.13,6 days
2022-02-01,2022-02-08,Standard Class,Consumer,United States,Richmond,Kentucky,40475,South,Furniture,Chairs,866.4,4,0.0,225.264,216.6,216.6,7 days
2021-03-27,2021-04-01,Second Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Art,5.56,2,0.0,1.4455999999999998,2.78,2.78,5 days
2020-10-12,2020-10-16,Standard Class,Consumer,United States,Fort Worth,Texas,76106,Central,Office Supplies,Appliances,3.1599999999999993,4,0.8,-8.532,0.7899999999999998,3.9499999999999997,4 days
2020-10-12,2020-10-16,Standard Class,Consumer,United States,Fort Worth,Texas,76106,Central,Technology,Copiers,1999.96,5,0.2,624.9875,399.992,499.99,4 days
2021-08-09,2021-08-14,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Furniture,Furnishings,46.152,3,0.2,12.114900000000002,15.384,19.23,5 days
2021-11-20,2021-11-21,First Class,Consumer,United States,Hialeah,Florida,33012,South,Technology,Machines,32.985,3,0.5,-1.9791000000000025,10.995,21.99,1 days
2022-12-29,2022-12-29,Same Day,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Storage,481.32,4,0.0,125.14319999999998,120.33,120.33,0 days
2022-12-29,2022-12-29,Same Day,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Binders,6.384,1,0.2,2.1546000000000003,6.384,7.98,0 days
2023-08-11,2023-08-14,First Class,Consumer,United States,Lake Forest,California,92630,West,Office Supplies,Appliances,542.9399999999999,3,0.0,152.02319999999997,180.98,180.98,3 days
2023-08-11,2023-08-14,First Class,Consumer,United States,Lake Forest,California,92630,West,Furniture,Furnishings,54.92,4,0.0,19.7712,13.73,13.73,3 days
2021-11-01,2021-11-03,First Class,Corporate,United States,Long Beach,New York,11561,East,Furniture,Chairs,1448.8200000000002,10,0.1,209.27399999999992,144.882,160.98,2 days
2021-09-08,2021-09-10,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,353.88,6,0.0,17.69399999999999,58.98,58.98,2 days
2020-11-06,2020-11-12,Standard Class,Consumer,United States,Redding,California,96003,West,Technology,Phones,333.576,3,0.2,25.018199999999993,111.19200000000001,138.99,6 days
2022-10-07,2022-10-14,Standard Class,Home Office,United States,San Antonio,Texas,78207,Central,Office Supplies,Labels,60.144000000000005,6,0.2,20.298599999999993,10.024000000000001,12.530000000000001,7 days
2023-09-07,2023-09-11,Second Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Accessories,85.2,6,0.2,20.234999999999996,14.200000000000001,17.75,4 days
2021-02-23,2021-02-27,Standard Class,Consumer,United States,Leominster,Massachusetts,1453,East,Office Supplies,Labels,3.15,1,0.0,1.512,3.15,3.15,4 days
